w,c,r_ind,R_ind,sigma_hat_risky,sigma_hat_ind,kappa,e,kappa_lev,MA_long,MA_short
[1.05604064],[-0.05604064],[0.00792495],[1.01797399],[0.01289138],[0.0093574],[0.36516484],[-0.00975317],[-0.01343156],[1.00925534],[1.00857777]
[0.7488294],[0.2511706],[-0.0202559],[0.99735401],[0.01296006],[0.00950821],[0.02670779],[0.00623499],[-0.01520316],[1.00915042],[1.0083836]
[0.59183968],[0.40816032],[-0.01195832],[0.98542733],[0.0129901],[0.00953248],[-0.20625254],[0.00878426],[-0.01894287],[1.00894199],[1.00798683]
[0.48939182],[0.51060818],[-0.01211052],[0.97349329],[0.01307554],[0.00955808],[-0.38976943],[0.01146573],[-0.02461011],[1.00863155],[1.00739119]
[0.49975579],[0.50024421],[-0.00097244],[0.97254663],[0.01301989],[0.0095167],[-0.37307816],[0.00712774],[-0.03030203],[1.00831657],[1.00679003]
[0.55911299],[0.44088701],[-0.00271267],[0.96990844],[0.01297357],[0.00947859],[-0.26441012],[0.00311484],[-0.03630567],[1.0079824],[1.00615428]
[0.58202009],[0.41797991],[0.00992795],[0.97953764],[0.01302117],[0.00948258],[-0.22059421],[0.00353557],[-0.04052433],[1.0077357],[1.00569588]
[0.66272105],[0.33727895],[-0.00195355],[0.97762406],[0.01296877],[0.00944325],[-0.09477754],[-0.00062078],[-0.04496585],[1.00747538],[1.00521283]
[0.64313424],[0.35686576],[-0.01272954],[0.96517935],[0.01303631],[0.00947644],[-0.119584],[0.00288781],[-0.05142797],[1.00711088],[1.00452452]
[0.70504653],[0.29495347],[0.00249173],[0.96758432],[0.01298494],[0.00943847],[-0.03162201],[-0.0011268],[-0.05732212],[1.00677131],[1.00388992]
[0.79721731],[0.20278269],[-0.00510661],[0.96264325],[0.01294689],[0.00940984],[0.08830673],[-0.00416471],[-0.06392314],[1.00639337],[1.00318192]
[0.90504015],[0.09495985],[0.00596377],[0.96838423],[0.01290982],[0.00938577],[0.21229188],[-0.00672554],[-0.06937511],[1.00606885],[1.00258509]
[0.93170014],[0.06829986],[0.01076838],[0.97881216],[0.01290143],[0.0093984],[0.24067278],[-0.00538107],[-0.07289138],[1.00583683],[1.00217766]
[1.0364706],[-0.0364706],[0.00385448],[0.98258498],[0.01285219],[0.00936517],[0.34341452],[-0.00892313],[-0.07566435],[1.00563951],[1.00184214]
[1.20479624],[-0.20479624],[0.00302493],[0.98555723],[0.01280053],[0.00932962],[0.4898759],[-0.01272675],[-0.07784861],[1.00546959],[1.00156347]
[0.56370992],[0.43629008],[-0.03278023],[0.95325044],[0.01298863],[0.00976588],[-0.25506205],[0.0329735],[-0.08558752],[1.00502907],[1.00073736]
[0.37220249],[0.62779751],[-0.02485107],[0.92956115],[0.01355434],[0.00998823],[-0.62753102],[0.05548638],[-0.09727177],[1.00439429],[0.99952119]
[0.30834161],[0.69165839],[0.00622666],[0.93534921],[0.01358141],[0.00996259],[-0.81376551],[0.0529161],[-0.10767451],[1.00381523],[0.99842549]
[0.27849823],[0.72150177],[-0.00726072],[0.9285579],[0.0136998],[0.00994304],[-0.90688276],[0.05095188],[-0.11902581],[1.0031859],[0.99723338]
[0.26681664],[0.73318336],[0.00139756],[0.92985562],[0.01364909],[0.00990232],[-0.95344138],[0.04684824],[-0.12988535],[1.00257444],[0.99608455]
[0.25979611],[0.74020389],[-0.00479909],[0.92539316],[0.01369538],[0.00987077],[-0.97672069],[0.0436572],[-0.14127886],[1.0019327],[0.99488005]
[0.25600883],[0.74399117],[0.00479974],[0.92983481],[0.01373715],[0.00983948],[-0.98836034],[0.04048173],[-0.15162029],[1.00133492],[0.99377249]
[0.25226892],[0.74773108],[-0.00615655],[0.92411023],[0.01385991],[0.00981469],[-0.99418017],[0.03795983],[-0.16273395],[1.00069642],[0.99258709]
[0.25099151],[0.74900849],[-0.00421528],[0.92021485],[0.01388997],[0.00978164],[-0.99709009],[0.03458635],[-0.17428058],[1.00003284],[0.99135638]
[0.2514038],[0.7485962],[-0.00163552],[0.91870982],[0.01384703],[0.00974247],[-0.99854504],[0.03057401],[-0.18582563],[0.99936417],[0.9901218]
[0.24907054],[0.75092946],[0.00624671],[0.92444874],[0.01396658],[0.00971892],[-0.99927252],[0.02815374],[-0.19607073],[0.99874986],[0.98900642]
[0.2492723],[0.7507277],[0.00304301],[0.92726184],[0.0139502],[0.00968301],[-0.99963626],[0.02445202],[-0.20556483],[0.99816525],[0.98795841]
[0.24783987],[0.75216013],[0.00546559],[0.93232987],[0.01402828],[0.00965607],[-0.99981813],[0.02166559],[-0.21391511],[0.9976283],[0.98701478]
[0.25052155],[0.74947845],[-0.00609687],[0.92664558],[0.01415225],[0.00963242],[-0.98025761],[0.01921394],[-0.22308547],[0.99705092],[0.98599134]
[0.28123591],[0.71876409],[0.00015158],[0.92678604],[0.01409473],[0.00959328],[-0.86868094],[0.01514209],[-0.23200559],[0.99648089],[0.98498822]
[0.32516435],[0.67483565],[0.00347043],[0.93000239],[0.01407879],[0.00955949],[-0.72467587],[0.01161342],[-0.24012123],[0.99594298],[0.98405712]
[0.36558147],[0.63441853],[-0.0067816],[0.92369549],[0.01415015],[0.00954031],[-0.60246191],[0.00960496],[-0.24918174],[0.99535992],[0.98303558]
[0.35520604],[0.64479396],[-0.01245361],[0.91219215],[0.01442537],[0.0095673],[-0.61198966],[0.01243035],[-0.26011941],[0.99469045],[0.9818373]
[0.39210142],[0.60789858],[0.00099144],[0.91309653],[0.01436914],[0.00952923],[-0.51707255],[0.00844311],[-0.2706282],[0.99403534],[0.98067523]
[0.33893244],[0.66106756],[0.01561142],[0.92735126],[0.01474368],[0.00959327],[-0.63706089],[0.01514098],[-0.27826311],[0.99350129],[0.97977426]
[0.34461805],[0.65538195],[-0.00468404],[0.92300751],[0.01473855],[0.00956404],[-0.62077266],[0.01208969],[-0.28650142],[0.99293815],[0.97881564]
[0.38504258],[0.61495742],[0.00100257],[0.92393289],[0.01468161],[0.00952628],[-0.51372623],[0.0081336],[-0.2943593],[0.99238828],[0.9778893]
[0.3909797],[0.6090203],[0.01078881],[0.93390103],[0.0148317],[0.00953698],[-0.48825336],[0.00925561],[-0.30017051],[0.99192338],[0.97714723]
[0.43911701],[0.56088299],[0.0003179],[0.93419792],[0.01477288],[0.00949913],[-0.37611702],[0.00527961],[-0.3057673],[0.99146566],[0.97642305]
[0.49072377],[0.50927623],[0.00635141],[0.9401314],[0.01476909],[0.00947834],[-0.26525805],[0.00308798],[-0.31010646],[0.99105961],[0.97581143]
[0.569227],[0.430773],[-0.00290682],[0.9373986],[0.01472059],[0.0094444],[-0.12014933],[-0.00049919],[-0.314826],[0.99063618],[0.97516437]
[0.64862949],[0.35137051],[0.00619421],[0.94320505],[0.01469368],[0.00942319],[0.00860327],[-0.00274712],[-0.31832554],[0.9902628],[0.97462627]
[0.38059493],[0.61940507],[0.02792457],[0.96954365],[0.01512338],[0.00970685],[-0.49569836],[0.02691096],[-0.31679437],[0.99010009],[0.97454074]
[0.29640209],[0.70359791],[0.00396747],[0.97339028],[0.01509117],[0.00967512],[-0.74784918],[0.02363738],[-0.31454688],[0.98996918],[0.97452139]
[0.26347447],[0.73652553],[-0.00147317],[0.97195632],[0.01503927],[0.00963812],[-0.86905502],[0.01980522],[-0.31258741],[0.98982838],[0.97447826]
[0.26524517],[0.73475483],[-0.00512226],[0.9669777],[0.01508203],[0.00961112],[-0.85951747],[0.0169996],[-0.31157393],[0.98965019],[0.9743522]
[0.29373229],[0.70626771],[-0.00179568],[0.96524132],[0.01503633],[0.00957497],[-0.76053816],[0.01323118],[-0.31087762],[0.98946029],[0.97419915]
[0.33430726],[0.66569274],[0.00412593],[0.96922383],[0.01502672],[0.00954466],[-0.63178561],[0.01006066],[-0.30941747],[0.98930321],[0.97411561]
[0.39327179],[0.60672821],[0.00157721],[0.97075251],[0.01497357],[0.00950864],[-0.47288813],[0.00627981],[-0.3076718],[0.98915954],[0.97405916]
[0.44845106],[0.55154894],[0.00643309],[0.97699745],[0.01498314],[0.00948869],[-0.34095084],[0.00418027],[-0.30475936],[0.98906556],[0.97410846]
[0.52769043],[0.47230957],[-0.00181891],[0.97522038],[0.01492986],[0.00945339],[-0.18180306],[0.00045311],[-0.30221788],[0.98895882],[0.97412711]
[0.58275411],[0.41724589],[0.00840563],[0.98341773],[0.01493686],[0.00944578],[-0.08207845],[-0.00035292],[-0.29815841],[0.98891619],[0.97428285]
[0.67630988],[0.32369012],[-0.00100336],[0.98243101],[0.01488027],[0.00940987],[0.06301153],[-0.00416203],[-0.29434896],[0.98886641],[0.97441939]
[0.74631798],[0.25368202],[-0.00811066],[0.97446284],[0.01486065],[0.0094006],[0.1601928],[-0.00514748],[-0.29210269],[0.98875609],[0.97442012]
[0.75788605],[0.24211395],[0.01092062],[0.98510458],[0.01485861],[0.00941315],[0.17543667],[-0.00381361],[-0.28786655],[0.98872818],[0.97459902]
[0.80800972],[0.19199028],[-0.00622332],[0.97897396],[0.01481938],[0.00939292],[0.2368335],[-0.00596461],[-0.28485914],[0.9886538],[0.97467225]
[0.91919896],[0.08080104],[0.00098339],[0.97993668],[0.01476325],[0.00935751],[0.36196721],[-0.00974202],[-0.28170981],[0.98858746],[0.97476033]
[1.06477837],[-0.06477837],[-0.00362768],[0.97638178],[0.01471113],[0.00932727],[0.50545009],[-0.01297866],[-0.27927818],[0.98849478],[0.97478745]
[1.13793641],[-0.13793641],[0.00337661],[0.97967864],[0.0146579],[0.00929651],[0.65977099],[-0.01628184],[-0.27624865],[0.98842797],[0.97486923]
[1.13925395],[-0.13925395],[-0.0098416],[0.97003703],[0.01462166],[0.00930075],[0.72552709],[-0.01582566],[-0.27509149],[0.9882889],[0.97478847]
[1.14093481],[-0.14093481],[0.00171216],[0.9716979],[0.01456698],[0.00926679],[0.8498697],[-0.01948425],[-0.27361717],[0.9881637],[0.97473683]
[1.14255009],[-0.14255009],[-0.00028994],[0.97141617],[0.01451204],[0.00923186],[0.92493485],[-0.02326012],[-0.27220243],[0.98803758],[0.97468137]
[0.63026674],[0.36973326],[0.03307902],[1.00354966],[0.01467386],[0.0096338],[-0.02146519],[0.0193573],[-0.26467396],[0.98815416],[0.97516337]
[0.43111584],[0.56888416],[0.00204547],[1.00560239],[0.01462132],[0.00959924],[-0.40481832],[0.01576343],[-0.25690502],[0.98828502],[0.97567144]
[0.3915052],[0.6084948],[0.00146209],[1.00707267],[0.01456921],[0.00956409],[-0.50476702],[0.01209431],[-0.24901311],[0.98842565],[0.9761954]
[0.39526813],[0.60473187],[0.00576955],[1.01288303],[0.01456916],[0.00954134],[-0.49520453],[0.00971284],[-0.24017558],[0.98860835],[0.97680737]
[0.43718853],[0.56281147],[-0.00104363],[1.01182595],[0.01451678],[0.00950613],[-0.39800628],[0.00601616],[-0.23172436],[0.98878144],[0.97739132]
[0.48336492],[0.51663508],[-0.00633095],[1.00542013],[0.01451757],[0.00948643],[-0.29754426],[0.00394164],[-0.22466952],[0.98890525],[0.97785856]
[0.5585587],[0.4414413],[0.00151399],[1.00694233],[0.0144659],[0.00945204],[-0.15652213],[0.00031],[-0.21746752],[0.98903919],[0.97834325]
[0.62710936],[0.37289064],[-0.00683811],[1.00005675],[0.01445122],[0.00943533],[-0.04177596],[-0.0014594],[-0.2117249],[0.98912085],[0.978705]
[0.71326399],[0.28673601],[-0.00480176],[0.99525472],[0.01441299],[0.00940944],[0.08430573],[-0.00420775],[-0.20701037],[0.98916623],[0.97898065]
[0.74330269],[0.25669731],[-0.01045533],[0.98484901],[0.01441516],[0.00941758],[0.12570785],[-0.0033422],[-0.20436976],[0.98913435],[0.97907836]
[0.82973626],[0.17026374],[0.00252188],[0.98733268],[0.01436483],[0.00938532],[0.23221473],[-0.00677443],[-0.20129476],[0.98912107],[0.97921576]
[0.90417375],[0.09582625],[0.00767497],[0.99491043],[0.01433376],[0.00937387],[0.31596312],[-0.00799423],[-0.19682204],[0.98916366],[0.97947694]
[1.03555599],[-0.03555599],[0.00136405],[0.99626754],[0.01428162],[0.00934013],[0.44799118],[-0.01160038],[-0.19217348],[0.98921581],[0.97975628]
[0.9753422],[0.0246578],[0.01441998],[1.01063369],[0.01427907],[0.00938736],[0.38790689],[-0.00655645],[-0.18486585],[0.98937277],[0.98026984]
[0.94120078],[0.05879922],[-0.00976254],[1.00076734],[0.01425249],[0.00939016],[0.35041228],[-0.00625835],[-0.17959806],[0.98945612],[0.98061067]
[0.99707442],[0.00292558],[0.00421248],[1.00498305],[0.0142055],[0.00936274],[0.40477853],[-0.0091829],[-0.17362783],[0.98956948],[0.98101583]
[1.05924002],[-0.05924002],[-0.00762581],[0.99731925],[0.01416869],[0.00935125],[0.46266568],[-0.01041106],[-0.1692462],[0.98962597],[0.98128678]
[1.10858351],[-0.10858351],[-0.00859425],[0.98874804],[0.01413399],[0.00934596],[0.50574452],[-0.01097647],[-0.1665906],[0.98961958],[0.98141075]
[1.24192225],[-0.24192225],[-0.00159889],[0.98716714],[0.0140831],[0.00931296],[0.61571504],[-0.01451371],[-0.16428214],[0.98960177],[0.98150637]
[1.27318388],[-0.27318388],[-0.01021243],[0.97708576],[0.01404932],[0.00931979],[0.65236488],[-0.01378029],[-0.16394435],[0.98951104],[0.98143296]
[0.56964889],[0.43035111],[-0.03018387],[0.94759354],[0.01414263],[0.00963446],[-0.15946197],[0.01942578],[-0.16926504],[0.98920771],[0.98087112]
[0.41656945],[0.58343055],[0.00112434],[0.94865896],[0.01409238],[0.00960008],[-0.47598894],[0.01585032],[-0.17424734],[0.98891479],[0.98033642]
[0.38689671],[0.61310329],[-0.00297955],[0.94583238],[0.01405517],[0.00956875],[-0.5525282],[0.01258135],[-0.17964835],[0.98860411],[0.97976382]
[0.40822421],[0.59177579],[0.00134634],[0.94710579],[0.0140073],[0.00953493],[-0.5022811],[0.00904068],[-0.18466759],[0.98830537],[0.97922197]
[0.45462448],[0.54537552],[0.00319391],[0.95013076],[0.01397199],[0.00950446],[-0.39714992],[0.00584037],[-0.18897344],[0.98803103],[0.97873941]
[0.51056756],[0.48943244],[0.0052659],[0.95513405],[0.01395551],[0.0094808],[-0.28227862],[0.00334815],[-0.1921966],[0.98779501],[0.97834794]
[0.58701354],[0.41298646],[-0.00324828],[0.95203151],[0.01391621],[0.00945079],[-0.1455735],[0.00017737],[-0.19593166],[0.98753887],[0.9779116]
[0.6816016],[0.3183984],[-0.00339395],[0.94880036],[0.01387522],[0.00942131],[0.00087391],[-0.00294643],[-0.20019319],[0.98726188],[0.97742902]
[0.79442648],[0.20557352],[-0.00353805],[0.94544346],[0.01383269],[0.00939238],[0.15097938],[-0.0060217],[-0.20499502],[0.98696336],[0.9768989]
[0.93798764],[0.06201236],[-0.00135162],[0.94416558],[0.01378409],[0.00935955],[0.31357564],[-0.00952344],[-0.20992101],[0.98665836],[0.9763565]
[0.97071932],[0.02928068],[0.01160464],[0.95512228],[0.01377451],[0.00937742],[0.34718085],[-0.00761572],[-0.21257963],[0.98643398],[0.97600472]
[1.08202217],[-0.08202217],[-0.00094503],[0.95421966],[0.01372574],[0.0093444],[0.45218407],[-0.01114375],[-0.21533511],[0.98620515],[0.97564388]
[1.11002862],[-0.11002862],[0.01074968],[0.96447721],[0.0137026],[0.00935511],[0.47605037],[-0.00999833],[-0.21600108],[0.98605106],[0.97545896]
[1.20802209],[-0.20802209],[0.00079486],[0.96524383],[0.01365414],[0.00932217],[0.57616132],[-0.01352545],[-0.21648072],[0.98590373],[0.97528982]
[0.96242529],[0.03757471],[-0.0195056],[0.94641617],[0.0136732],[0.00943282],[0.33121836],[-0.00172551],[-0.22062125],[0.98562459],[0.97481185]
[0.50705779],[0.49294221],[-0.02476693],[0.92297635],[0.01379538],[0.00962702],[-0.30071749],[0.01865307],[-0.22925636],[0.98518241],[0.97395392]
[0.40007703],[0.59992297],[0.00354869],[0.92625171],[0.01375888],[0.00959766],[-0.54033454],[0.01559903],[-0.23704018],[0.98476713],[0.97316455]
[0.38065944],[0.61934056],[-0.00448465],[0.92209779],[0.01374349],[0.00957124],[-0.5912059],[0.01284155],[-0.24545435],[0.98432619],[0.97231966]
[0.40671483],[0.59328517],[-6.35834256e-05],[0.92203916],[0.01369516],[0.00953756],[-0.52852155],[0.00931674],[-0.25367723],[0.98388861],[0.97148791]
[0.41257378],[0.58742622],[0.01003417],[0.93129106],[0.01380066],[0.00954113],[-0.50654437],[0.00969134],[-0.25986761],[0.98351967],[0.97082309]
[0.45306903],[0.54693097],[0.00285283],[0.93394788],[0.0137639],[0.00951066],[-0.41558203],[0.00649239],[-0.26537243],[0.98317249],[0.97021331]
[0.50757474],[0.49242526],[-0.00465828],[0.92959729],[0.01374329],[0.00948535],[-0.30348133],[0.00382761],[-0.27159733],[0.98279784],[0.96954179]
[0.57763488],[0.42236512],[0.00412887],[0.93343547],[0.01371167],[0.00945847],[-0.17648664],[0.00098984],[-0.27689811],[0.98245317],[0.96894492]
[0.66408043],[0.33591957],[-0.00380083],[0.92988764],[0.01367509],[0.00943078],[-0.03969712],[-0.00194185],[-0.2827651],[0.98208668],[0.96829938]
[0.77253194],[0.22746806],[0.00278191],[0.9324745],[0.01363177],[0.00940076],[0.10840049],[-0.00512996],[-0.28796198],[0.98174129],[0.96770736]
[0.91017559],[0.08982441],[-0.00086686],[0.93166618],[0.01358465],[0.00936831],[0.26890187],[-0.00858806],[-0.29318063],[0.9813932],[0.96711186]
[0.81034538],[0.18965462],[-0.01688034],[0.91593934],[0.01362542],[0.00944108],[0.15572136],[-0.00085082],[-0.30140985],[0.98093886],[0.96626647]
[0.77221155],[0.22778845],[-0.00903736],[0.90766167],[0.01360996],[0.00943834],[0.10638459],[-0.00114096],[-0.31109818],[0.98043097],[0.96529845]
[0.73973626],[0.26026374],[0.01039376],[0.91709569],[0.01360871],[0.00944528],[0.06332777],[-0.00040542],[-0.31865491],[0.97999261],[0.96450237]
[0.72413125],[0.27586875],[0.00945712],[0.92576877],[0.01360294],[0.00944536],[0.04158259],[-0.00039675],[-0.32427257],[0.97961785],[0.96386276]
[0.7835777],[0.2164223],[0.00050807],[0.92623913],[0.01355603],[0.00941281],[0.1170257],[-0.00384938],[-0.3296437],[0.97924946],[0.96324158]
[0.89002106],[0.10997894],[-0.00049555],[0.92578013],[0.01350935],[0.00938041],[0.24095109],[-0.00729753],[-0.33496072],[0.97888097],[0.96262316]
[1.01995962],[-0.01995962],[0.0039176],[0.92940697],[0.01346771],[0.00935372],[0.3741369],[-0.01014645],[-0.3393972],[0.97854049],[0.9620749]
[1.06503843],[-0.06503843],[0.00664045],[0.93557864],[0.0134322],[0.00933777],[0.48341205],[-0.01185374],[-0.34245422],[0.97824524],[0.96163762]
[1.062578],[-0.062578],[0.00339589],[0.93875577],[0.01338865],[0.00930992],[0.61271253],[-0.01484026],[-0.34476707],[0.97797423],[0.96126004]
[1.0592457],[-0.0592457],[-0.00477861],[0.93426982],[0.01334787],[0.00928639],[0.74062092],[-0.01737059],[-0.34790806],[0.9776747],[0.96081472]
[1.05325975],[-0.05325975],[-0.01381851],[0.92135961],[0.01334578],[0.0093249],[0.70112296],[-0.0132325],[-0.35357523],[0.97728927],[0.96016383]
[1.04831281],[-0.04831281],[0.00428286],[0.92530566],[0.01330436],[0.00929972],[0.7489692],[-0.01593631],[-0.35828308],[0.97693397],[0.95958885]
[1.0396191],[-0.0396191],[-0.01987284],[0.90691721],[0.01335101],[0.00941223],[0.47224555],[-0.00391044],[-0.36661072],[0.97645607],[0.95872015]
[1.03161596],[-0.03161596],[0.00210054],[0.90882222],[0.01330648],[0.0093817],[0.41510944],[-0.00715947],[-0.37433864],[0.97599504],[0.9578973]
[1.02510345],[-0.02510345],[0.00642299],[0.91465958],[0.01327106],[0.00936472],[0.43183168],[-0.00897108],[-0.38067157],[0.9755775],[0.95718437]
[1.01878921],[-0.01878921],[-8.70542878e-05],[0.91457995],[0.01322588],[0.00933284],[0.52545618],[-0.01238161],[-0.38685024],[0.97516282],[0.95648197]
[1.0123426],[-0.0123426],[-0.00179237],[0.91294068],[0.0131817],[0.00930227],[0.65427583],[-0.01566191],[-0.39319805],[0.97474036],[0.9557642]
[1.0042807],[-0.0042807],[-0.00967507],[0.90410792],[0.01316047],[0.00930485],[0.71175788],[-0.0153848],[-0.40119355],[0.97426142],[0.95491276]
[0.9971362],[0.0028638],[0.00348454],[0.90725832],[0.01311895],[0.00927772],[0.81348957],[-0.01830443],[-0.40833302],[0.97380768],[0.95412737]
[0.98745291],[0.01254709],[-0.01496954],[0.89367708],[0.01313267],[0.00932789],[0.7295364],[-0.01291166],[-0.41809158],[0.97326574],[0.95313121]
[0.9790965],[0.0209035],[0.00549729],[0.89858988],[0.01309624],[0.00930731],[0.7427891],[-0.01512084],[-0.42659018],[0.97276133],[0.95223252]
[0.96885019],[0.03114981],[-0.0120034],[0.88780374],[0.01309078],[0.00932811],[0.69361028],[-0.01288863],[-0.43711039],[0.9721882],[0.95117103]
[0.96049908],[0.03950092],[0.00868918],[0.89551803],[0.01306735],[0.00932395],[0.68016785],[-0.01333451],[-0.44576736],[0.97167163],[0.95025422]
[0.95187822],[0.04812178],[-0.00311414],[0.89272926],[0.01302603],[0.00929604],[0.74840206],[-0.01633273],[-0.45478328],[0.97114042],[0.94930668]
[0.9464705],[0.0535295],[0.01656824],[0.90752021],[0.01306033],[0.00936378],[0.60099121],[-0.00907161],[-0.46048058],[0.97071284],[0.94861845]
[0.94077879],[0.05922121],[-0.00262649],[0.90513663],[0.01301841],[0.00933478],[0.60483055],[-0.0121734],[-0.46651235],[0.97027266],[0.94790237]
[0.93287529],[0.06712471],[-0.01358625],[0.89283922],[0.01302851],[0.00936971],[0.51338106],[-0.00843863],[-0.47494886],[0.96975352],[0.94699565]
[0.92363571],[0.07636429],[-0.00927018],[0.88456244],[0.01301029],[0.00936905],[0.46942529],[-0.00850939],[-0.48490264],[0.96918307],[0.94596767]
[0.89066035],[0.10933965],[-0.01846651],[0.86822766],[0.01306948],[0.009459],[0.20856682],[0.00104583],[-0.49804265],[0.96850788],[0.94468779]
[0.79856929],[0.20143071],[0.00827389],[0.87541128],[0.0130478],[0.00945158],[0.09776554],[0.00026071],[-0.50935513],[0.967886],[0.94354735]
[0.80270656],[0.19729344],[-0.00522261],[0.87083935],[0.01301526],[0.00942965],[0.1004355],[-0.00206211],[-0.52135545],[0.9672385],[0.94235054]
[0.87654749],[0.12345251],[0.00051422],[0.87128715],[0.01297191],[0.00939827],[0.18510148],[-0.00539535],[-0.5329684],[0.96659907],[0.94118091]
[0.72113867],[0.27886133],[-0.01835995],[0.85529036],[0.01304127],[0.00948595],[-0.00472589],[0.00389107],[-0.54769266],[0.96585816],[0.93976737]
[0.56950609],[0.43049391],[-0.01541243],[0.84210826],[0.01311455],[0.00953752],[-0.23518463],[0.00931287],[-0.56487965],[0.96503541],[0.93816029]
[0.53014077],[0.46985923],[0.00663816],[0.8476983],[0.01310496],[0.00952118],[-0.30754253],[0.00759801],[-0.58048208],[0.9642562],[0.93667177]
[0.35833154],[0.64166846],[-0.02718983],[0.82464953],[0.0137144],[0.0097445],[-0.65377127],[0.03078255],[-0.60065916],[0.96333017],[0.93482865]
[0.30206069],[0.69793931],[-0.00272362],[0.8224035],[0.01368311],[0.0097147],[-0.82688563],[0.02771922],[-0.62087453],[0.96239646],[0.93297906]
