Date,w,c,r_ind,R_ind,sigma_hat_risky,sigma_hat_index,kappa,kappa_lev,error,ma_long,ma_short
2008-03-07,0.8826324584503512,0.11736754154964879,-0.007054282783667575,1.087043235342251,0.010705602014479055,0.01174028733877352,0.0,0.0,0.0,0.0,0.0
2008-03-10,0.8807346441421484,0.11926535585785158,-0.012619534002930696,1.0733252562711937,0.01072867053439721,0.011745290609508496,0.0,0.0,0.0,0.0,0.0
2008-03-11,0.8583729934446099,0.14162700655539007,0.030803914234985182,1.106387875411615,0.011008165328352007,0.011933178906385167,0.0,0.0,0.0,0.0,0.0
2008-03-12,0.859488359031861,0.14051164096813895,-0.006849336807266192,1.098809852213445,0.01099387993558666,0.01191120891124666,0.0,0.0,0.0,0.0,0.0
2008-03-13,0.8614604891777861,0.13853951082221394,0.0038660203290375316,1.1030578734398488,0.010968711791122665,0.011881941434132421,0.0,0.0,0.0,0.0,0.0
2008-03-14,0.8559188893722703,0.14408111062772966,-0.01732938809215811,1.083942555462899,0.011039728112742838,0.011918621263428466,0.0,0.0,0.0,0.0,0.0
2008-03-17,0.8562646729324662,0.14373532706753378,-0.008715289660942628,1.0744956821162175,0.011035269962580757,0.011903399147447728,0.0,0.0,0.0,0.0,0.0
2008-03-18,0.8253625216059749,0.1746374783940251,0.0364883280648796,1.1137022330695705,0.0114484382048809,0.012174475756943201,0.0,0.0,0.0,0.0,0.0
2008-03-19,0.8186499108446174,0.18135008915538264,-0.018891541234864223,1.0926626814101763,0.011542310943980736,0.012221402322557256,0.0,0.0,0.0,0.0,0.0
2008-03-20,0.8133061880561698,0.18669381194383017,0.01744245942944897,1.111721405900746,0.011618148200512757,0.0122561150534911,0.0,0.0,0.0,0.0,0.0
2008-03-24,0.8108006383288583,0.1891993616711417,0.01379576417097007,1.1270584522403722,0.011654050796884238,0.012265089113881897,0.0,0.0,0.0,0.0,0.0
2008-03-25,0.8128821990582777,0.18711780094172226,0.002470935259656903,1.129843340709707,0.011624208078584395,0.012232767794745728,0.0,0.0,0.0,0.0,0.0
2008-03-26,0.8119622027496092,0.18803779725039083,-0.011221332044600673,1.1171649934252226,0.011637378923837139,0.012227447120511324,0.0,0.0,0.0,0.0,0.0
2008-03-27,0.8137428210896911,0.1862571789103089,-0.004247219061908607,1.11242014896985,0.011611914207215102,0.012197917307747505,0.0,0.0,0.0,0.0,0.0
2008-03-28,0.8147772994970602,0.18522270050293976,-0.006916366643004113,1.1047262433585092,0.011597171191518662,0.012175193647448766,0.0,0.0,0.0,0.0,0.0
2008-03-31,0.8166618071622839,0.18333819283771613,0.003789466656722853,1.108912566622523,0.01157040985920992,0.012144993907514974,0.0,0.0,0.0,0.0,0.0
2008-04-01,0.7969420322491203,0.2030579677508797,0.03008970890465081,1.1422794229529039,0.011856711583606037,0.01231498244915232,0.0,0.0,0.0,0.0,0.0
2008-04-02,0.7990717345633837,0.20092826543661635,-0.0016156231200577511,1.140433929907615,0.011825110833627117,0.012281737919703186,0.0,0.0,0.0,0.0,0.0
2008-04-03,0.801242262301712,0.19875773769828797,0.0011214867504719104,1.1417129114497948,0.01179307716256306,0.012248283390851605,0.0,0.0,0.0,0.0,0.0
2008-04-04,0.8034152437586656,0.19658475624133442,0.0011825864050149292,1.1430630856173054,0.011761180657992417,0.012214953144193099,0.0,0.0,0.0,0.0,0.0
2008-04-07,0.8056274227601006,0.19437257723989942,0.0001879055105720315,1.1432778734700244,0.011728885534777076,0.012181408341020852,0.0,0.0,0.0,0.0,0.0
2008-04-08,0.8076483708459887,0.19235162915401127,-0.002805860051560593,1.1400699957570217,0.01169953678645201,0.012149725344473781,0.0,0.0,0.0,0.0,0.0
2008-04-09,0.8088000971889249,0.19119990281107513,-0.006543290093165339,1.1326101870482697,0.011682876718328947,0.012126040931976409,0.0,0.0,0.0,0.0,0.0
2008-04-10,0.8107962646690876,0.1892037353309124,0.003053321079624654,1.1360684096073816,0.011654113662064257,0.012094846987035408,0.0,0.0,0.0,0.0,0.0
2008-04-11,0.8068924575757692,0.19310754242423078,-0.01570832703848263,1.11822267549118,0.011710497150536799,0.012117611085388794,0.0,0.0,0.0,0.0,0.0
2008-04-14,0.8088682333450391,0.1911317666549609,-0.0031302172158195643,1.1147223956212378,0.011681892594736095,0.012086549688115428,0.0,0.0,0.0,0.0,0.0
2008-04-15,0.8106161343944419,0.1893838656055581,0.004391400902341822,1.1196175885552295,0.01165670336957886,0.012057737580280985,0.0,0.0,0.0,0.0,0.0
2008-04-16,0.80620438416423,0.19379561583576999,0.016379750327697125,1.1379566451182626,0.01172049173985368,0.012085666101113432,0.0,0.0,0.0,0.0,0.0
2008-04-17,0.8083865446801263,0.19161345531987373,0.0012538883718341718,1.139383515723228,0.011688853417234496,0.012052826336593207,0.0,0.0,0.0,0.0,0.0
2008-04-18,0.8049285752955494,0.1950714247044506,0.015158903031056926,1.156655319953261,0.01173906867669744,0.012072047175586192,0.0,0.0,0.0,0.0,0.0
2008-04-21,0.8070976338498314,0.19290236615016865,-0.0013759584532858893,1.1550638102882331,0.011707520167242596,0.012039318374669998,0.0,0.0,0.0,0.0,0.0
2008-04-22,0.808427293829389,0.19157270617061095,-0.005972157754160833,1.1481655869970697,0.011688264235206322,0.012014394149768001,0.0,0.0,0.0,0.0,0.0
2008-04-23,0.810626137014094,0.18937386298590597,0.0010672558289741001,1.14939097341242,0.01165655953314813,0.011981653118430009,0.0,0.0,0.0,0.0,0.0
2008-04-24,0.8122049161892173,0.1877950838107827,0.005118458549127609,1.1552740834665727,0.011633901293733791,0.011954754177485798,0.0,0.0,0.0,0.0,0.0
2008-04-25,0.8135839912749153,0.18641600872508468,0.005856482246633594,1.1620399256263905,0.011614181112909539,0.011929805216337588,0.0,0.0,0.0,0.0,0.0
2008-04-28,0.8158082461235434,0.1841917538764566,-0.0008021224306932799,1.1611078273366844,0.011582515707741126,0.01189718412165471,0.0,0.0,0.0,0.0,0.0
2008-04-29,0.8177457704137855,0.1822542295862145,-0.003489575706510306,1.1570560536697714,0.011555072697532094,0.011867319317839692,0.0,0.0,0.0,0.0,0.0
2008-04-30,0.8196625602435467,0.18033743975645333,-0.0036290922079151326,1.1528569905612773,0.011528051034102451,0.011837773776458864,0.0,0.0,0.0,0.0,0.0
2008-05-01,0.816251141205205,0.18374885879479497,0.015031013687175073,1.1701855997657593,0.01157623107427323,0.011857638568329425,0.0,0.0,0.0,0.0,0.0
2008-05-02,0.8183431132768659,0.18165688672313407,0.002496424206312066,1.1731068794228925,0.011546638166714564,0.01182651296123509,0.0,0.0,0.0,0.0,0.0
2008-05-05,0.820217220818437,0.17978277918156305,-0.003863487772865203,1.1685745953379783,0.011520255348701504,0.011797498400587686,0.0,0.0,0.0,0.0,0.0
2008-05-06,0.8212599952312277,0.17874000476877228,0.006936523466361776,1.1766804404407345,0.011505627791562233,0.01177630535919105,0.0,0.0,0.0,0.0,0.0
2008-05-07,0.8179660503878573,0.1820339496121427,-0.014843506091532694,1.159214377155265,0.011551960892203493,0.011795308542575574,0.0,0.0,0.0,0.0,0.0
2008-05-08,0.8199557447483508,0.18004425525164924,0.003234575235118754,1.162963943271805,0.011523929048305733,0.011765348138848613,0.0,0.0,0.0,0.0,0.0
2008-05-09,0.8213965520653316,0.17860344793466842,-0.005668262204118954,1.1563719587074044,0.011503714985741898,0.011740539586972354,0.0,0.0,0.0,0.0,0.0
2008-05-12,0.8215086524133266,0.1784913475866734,0.009220430579577638,1.1670342060768362,0.011502145226921527,0.011728191221281055,0.0,0.0,0.0,0.0,0.0
2008-05-13,0.8237671753841302,0.17623282461586975,-0.00039934062109473286,1.1665681619121426,0.01147060978828693,0.011696013019884089,0.0,0.0,0.0,0.0,0.0
2008-05-14,0.8257615438695403,0.17423845613045974,0.0032913453450141438,1.1704077406014939,0.011442906121483805,0.011666433193478546,0.0,0.0,0.0,0.0,0.0
2008-05-15,0.8257200989907134,0.1742799010092866,0.009544996361611715,1.1815792782271373,0.011443480468478885,0.011655848037236072,0.0,0.0,0.0,0.0,0.0
2008-05-16,0.8279923398964169,0.17200766010358315,0.00029826186435954365,1.1819316982655497,0.01141207638033557,0.011623852152862088,0.0,0.0,0.0,0.0,0.0
2008-05-19,0.8302147063547786,0.16978529364522144,0.0015166539113237799,1.1837242795986418,0.011381527878154399,0.011592467474854531,0.0,0.0,0.0,0.0,0.0
2008-05-20,0.8312782676017821,0.16872173239821786,-0.006894790057176689,1.1755627492052265,0.011366966025096676,0.011571898938297598,0.0,0.0,0.0,0.0,0.0
2008-05-21,0.8287308599999845,0.17126914000001547,-0.01375610207623232,1.159391588030143,0.011401906555321056,0.011585005281591542,0.0,0.0,0.0,0.0,0.0
2008-05-22,0.8309842043848634,0.16901579561513658,0.0010785732142884652,1.1606420767418637,0.01137098849216441,0.011553459214265132,0.0,0.0,0.0,0.0,0.0
2008-05-23,0.8307156771948074,0.16928432280519257,-0.009981100969087284,1.1490575909849319,0.011374664141573449,0.011545417203103375,0.0,0.0,0.0,0.0,0.0
2008-05-27,0.8322333432242746,0.16776665677572544,0.005486105431494633,1.1553614420759344,0.011353921231541289,0.011520871977866564,0.0,0.0,0.0,0.0,0.0
2008-05-28,0.8340984435830578,0.16590155641694215,0.004082070835380499,1.1600777093229557,0.011328533098131548,0.011493203588964584,0.0,0.0,0.0,0.0,0.0
2008-05-29,0.8360303558708209,0.16396964412917914,0.003771809664181463,1.1644533016381815,0.011302354943067054,0.011465037783238131,0.0,0.0,0.0,0.0,0.0
2008-05-30,0.8383219929845254,0.16167800701547463,0.0006648035414165595,1.1652274343169247,0.011271458824062011,0.011433651091540096,0.0,0.0,0.0,0.0,0.0
2008-06-02,0.8388983293905973,0.16110167060940273,-0.008171908734671177,1.1557053020685517,0.011263715153771756,0.011418298791008351,0.0,0.0,0.0,0.0,0.0
2008-06-03,0.8407324890152875,0.15926751098471248,-0.0042752582555397435,1.150764363434912,0.011239141996639149,0.011391336676579638,0.0,0.0,0.0,0.0,0.0
2008-06-04,0.8430482143498809,0.15695178565011914,8.759713104159185e-06,1.1507744438005862,0.011208269781482653,0.011360046424293337,0.0,0.0,0.0,0.0,0.0
2008-06-05,0.8393230508933333,0.16067694910666674,0.015307997396862469,1.1683904959906615,0.011258015391300788,0.01138544067371215,0.0,0.0,0.0,0.0,0.0
2008-06-06,0.8253579254453544,0.17464207455464564,-0.025381681591405986,1.1387347804470016,0.011448501957659205,0.011508754942996037,0.0,0.0,0.0,0.0,0.0
2008-06-09,0.8275681936162352,0.17243180638376476,0.001580988447633213,1.1405351069798064,0.011417925311919947,0.011477739529246085,0.0,0.0,0.0,0.0,0.0
2008-06-10,0.829594222692728,0.17040577730727202,-0.0031355470954264816,1.136958905437884,0.011390040536396697,0.011448567838828878,0.0,0.0,0.0,0.0,0.0
2008-06-11,0.8265824821623731,0.17341751783762693,-0.014416418335188976,1.1205680302271728,0.011431541351458869,0.011466945584702912,0.0,0.0,0.0,0.0,0.0
2008-06-12,0.8284474160426656,0.17155258395733441,0.004021585018331605,1.1250744898295557,0.011405807589294291,0.011439326513823725,0.0,0.0,0.0,0.0,0.0
2008-06-13,0.8267117311240234,0.1732882688759766,0.012567304769066779,1.1392136438311462,0.01142975413253586,0.011445818024573942,0.0,0.0,0.0,0.0,0.0
2008-06-16,0.8289879942535405,0.17101200574645947,-0.00017137552282142272,1.1390184104973293,0.011398369929035103,0.011414385181169459,0.0,0.0,0.0,0.0,0.0
2008-06-17,0.8303643867665842,0.1696356132334158,-0.005938983232952423,1.1322537992553616,0.011379476258640208,0.011391528154132935,0.0,0.0,0.0,0.0,0.0
2008-06-18,0.8314871068203205,0.16851289317967955,-0.006726700334818352,1.1246374672448112,0.011364111058035418,0.011371157957387086,0.0,0.0,0.0,0.0,0.0
2008-06-19,0.8336199238019282,0.16638007619807182,0.002481787525061838,1.1274285784812363,0.011335035974351102,0.011341412943198898,0.0,0.0,0.0,0.0,0.0
2008-06-20,0.8302476173838029,0.16975238261619707,-0.014882550357668663,1.1106495658873146,0.011381076714204637,0.011363850825660365,0.0,0.0,0.0,0.0,0.0
2008-06-23,0.8325340571405584,0.1674659428594416,-0.00011590429307338024,1.110520836834528,0.011349820159531765,0.01133263933998645,0.0,0.0,0.0,0.0,0.0
2008-06-24,0.8346724290082658,0.16532757099173423,-0.0024411102245523973,1.1078099330651527,0.011320742721138937,0.011302956602860107,0.0,0.0,0.0,0.0,0.0
2008-06-25,0.8363379682790759,0.16366203172092408,0.00496171759544654,1.1133065731024527,0.011298197838218466,0.01127789860825009,0.0,0.0,0.0,0.0,0.0
2008-06-26,0.8232348100938963,0.17676518990610368,-0.02471898493644424,1.085786764692289,0.011478027543748952,0.011394972465470929,0.0,0.0,0.0,0.0,0.0
2008-06-27,0.8254258027876322,0.17457419721236778,-0.0017227354483734746,1.083916241343379,0.01144756051157971,0.011364388629324646,0.0,0.0,0.0,0.0,0.0
2008-06-30,0.8276955445203886,0.17230445547961137,-0.00037450711513768844,1.0835103069987826,0.011416168526926172,0.01133320637446793,0.0,0.0,0.0,0.0,0.0
2008-07-01,0.8296273026014931,0.1703726973985069,0.003695676409249928,1.0875146104795372,0.01138958637884837,0.01130539021333861,0.0,0.0,0.0,0.0,0.0
2008-07-02,0.8262607672020686,0.17373923279793135,-0.014896357384824596,1.0713146041806156,0.011435992365010627,0.01132819654034277,0.0,0.0,0.0,0.0,0.0
2008-07-03,0.828531257886969,0.17146874211303098,0.0004672975506864908,1.071815226871164,0.011404653397542376,0.01129713278158722,0.0,0.0,0.0,0.0,0.0
